0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
88.57653514561767,71.07461291389933,179.9983674827286,87.38614017792598,71.07395912762743,99.95439367774776,124.94261926644381,87.38711890892547,102.1516506859701,102.1509968996982,131.0314314498185,106.35098505122282,64.60278539253468,178.2814147648144,82.21429272376582,65.29141531597193,96.12011064903317,119.03379693694782,81.18433741201748,89.78338031766252,90.47201024109977,121.30070557416099
86.43253089653615,70.31718563117619,179.81285876739256,87.40165643370936,70.39125188765877,99.40474994623804,124.2980867363059,87.2885814575845,102.19681589851672,102.27088215499931,131.2843802135786,108.29487489938283,62.63351832018956,176.35087908193853,82.5651031535726,64.08983982656808,95.32370434555475,116.95741670424978,80.37230374188965,89.41598317367645,90.87230468005497,122.10616919904163
86.7679192596612,70.71396886667286,178.9900877451135,88.24637198950663,71.11354149719881,99.7813907677737,124.33058030877844,87.63603236514606,101.3328836108333,101.73245624135924,130.40030551193414,110.19722149958743,61.82217887123898,175.8296859807487,83.51139971417146,63.47092095896854,94.10082531867587,117.33143711240868,80.9898277826497,87.34723236258577,88.99597445031533,119.62587881002267
89.47069981628633,69.96719123246193,178.03264313297208,89.020082646082,70.7625466244786,99.15006718169536,124.75071012973028,87.84808117107075,99.6786164603225,100.47397185233918,128.86149240955592,108.3789810969012,62.89171305987261,177.39847773012113,83.04272255666267,63.938792316777594,94.30761174176739,119.30296112453898,81.48827954368876,86.83881955104063,87.88589880794561,118.2547182329354
90.82341488820985,69.99360657368045,177.6601262667521,88.76178919215694,70.91586816768988,99.50507153957318,123.39386329420277,87.34417705291847,99.02170366546767,99.9439652594771,128.53316863136047,109.96107370631744,62.31001927957165,175.74351193566366,83.04185764569874,63.99640371059953,94.48025473450508,117.26304797233594,80.47175401239033,86.37114026318643,88.05752469421431,118.54137571811987
90.17533526653834,69.75195825266015,178.54140550438223,88.53492445078922,70.32893544768952,98.8731810782757,124.20207825680195,87.65330715020079,99.24966869785567,99.82664589288504,128.37089152347124,109.91494786921005,62.06385930958182,176.1514273516487,83.07275577450204,63.599677182480704,93.87726169903051,118.08017436088696,80.76000099904961,86.15827719050199,87.69409506340088,117.97167957995067
92.28725092624673,71.38294401335754,177.25171774444112,84.85979571857634,70.24014288185683,99.9193807286444,126.45985789816103,86.4652768426345,101.02187709109673,99.87907595959601,129.5583138063836,110.66615107067764,65.25805710198597,178.37593964936625,80.26881060066032,64.58411633617355,95.78741912431047,121.73052374476323,81.21893018548165,88.84944031810909,88.17549955229667,119.3788023404336
89.18050175360229,71.05563032640858,178.60796018280539,87.29847799361582,70.49698634016018,99.33395971242356,126.20167507913204,88.13187382456205,101.58371170345482,101.02506771720641,129.86204108946984,105.80690359391075,64.23358063316293,179.5630514324738,81.36003968174684,64.05535593749363,95.16381514529849,120.74672320393071,81.61876355360373,88.08697239482385,87.90874769915453,119.01720690695942
89.34236436022536,70.60847913697714,178.5317147178331,88.48108077036699,70.0258028429562,98.59563496068012,126.72561708310286,89.36668975851295,102.14100746390066,101.55833116987972,130.12816328760366,106.97016129818988,63.890706312029515,179.30729386439538,83.20571347003953,64.166418730865,94.47993701510745,120.7466616845712,82.7887197532704,89.03346908609302,89.3091815049285,119.62269978917092
91.01199653665489,71.00794004686206,178.04996244293366,85.48750853538178,70.19164918739644,99.45275702276587,126.71451066315379,86.62125523298248,101.23291494675377,100.41662408728814,129.67773192265753,108.5119576505591,63.91809050292318,179.1013351086204,80.52315081670788,63.543977692794265,94.61831959409682,121.46509020051825,81.04770289795857,89.11097494916535,88.73686213903645,119.81120404033899
92.28984574187744,71.83939433131931,179.74184902824803,86.15403919202616,71.73195481078952,100.90544734837215,125.45274625931434,86.30475064324835,101.62543208055415,101.51799256002434,130.691485097607,109.42722400417367,65.73259338734218,179.10360594565745,82.25672156349768,66.10684807166899,96.41237238165661,121.64298588932043,81.73458219348194,90.47518029813105,90.84943498245786,121.15495929244548
89.70451985924008,71.14413661439582,179.14660720620728,86.0525583571872,70.78514027187784,100.23883632043464,125.91328563511881,86.54695480846198,101.70317487191303,101.34417852939505,130.79787457795186,110.50672832005918,62.84040149228654,178.2432272807838,81.95171646758587,63.57494691131323,94.88459308871154,119.66211827968121,80.92948916739638,88.55438845480802,89.28893387383472,120.59858005123303
89.22767929531008,70.63791852503458,179.66155376703512,86.80423763203676,70.78070944414611,99.75112889313033,125.83113992614501,86.60858231818341,102.0113550343548,102.15414595346634,131.12456540245057,102.60273762563853,63.96612719701562,177.12261725458887,83.78644322508825,65.1746847332496,95.62700686739981,120.59437190200877,82.11761801591112,89.81937924509998,91.02793678133396,121.48025891548417
88.91244454853405,72.5276350332213,177.02196092468165,83.52003075798412,71.24582826673958,101.05969209992196,127.04317275516657,85.21626306682074,103.73039293838409,102.44858617190235,132.26245000508473,102.12939364289281,65.89573292430994,179.114209011182,83.07215420675863,66.27797622732005,96.18046932458282,123.49754816467357,82.56860652095075,92.59660434540717,92.9788476484173,122.88134074568006
91.78016233554901,71.66024860385528,178.5149303970497,84.66978540020337,71.03862694473335,100.99473033090328,125.17798559908243,85.53323334403173,101.0676736535793,100.44605199445738,130.40215538062733,109.09251710997891,64.22740326422536,179.1536577969027,80.31105752106069,64.58220404465374,96.6690404231901,118.92676355671084,79.8195160983918,88.76437156517315,89.11917234560153,121.20600872413783
89.25851313490197,72.52415451965949,179.48219594591095,86.20991309502313,72.30422197500013,101.81133910983954,125.90966282028003,86.50778460445282,102.45015281743763,102.23022027277827,131.73733740761762,108.22227156423222,63.62823333077983,177.1875392534268,82.433843592058,64.82414273840809,96.13979821612963,119.4768028346854,80.81729225311304,89.28863265360545,90.48454206123371,121.80019753895527
88.85783181251814,73.24710264806355,178.18456511063616,84.79801766619286,72.46523271530418,102.30587846389597,126.51350837555788,85.83158262279734,102.31054764830047,101.52867771554111,131.36932346413292,110.89780557292808,63.159644063805175,179.97483492803633,80.29305122280175,63.170636149880735,94.33491769393072,122.02118210394444,80.27887823691363,89.95823747477287,89.96922956084843,121.13351110489842
89.77281423049217,71.6816050610394,177.13715585629393,84.4038749271054,70.4357070931476,99.44375616978357,128.59216687758163,86.02082110291967,101.16079634789894,99.91489838000713,128.9229474566431,113.90621188085449,63.63682778887085,179.29091923417806,80.05332303758311,63.32829794632505,94.47531244231774,122.45550980566672,80.45387396085924,87.36750850562792,87.05897866308213,118.20599315907481
91.9863637675862,69.57785054465488,179.70357758196016,85.18203773712446,69.70130674284081,98.79841232000132,124.70529314321388,85.00907151727056,99.21136965777718,99.3348258559631,128.43193143312365,111.0057437670614,63.21594804352342,179.19508320224026,80.1318945294597,63.55085780492781,94.75860869547141,119.63667850629759,79.66188749310433,87.95814176716043,88.29305152856482,119.50080241910842
91.3266358642232,69.84138039479065,179.59805102950835,84.74828134043659,69.67525437770067,98.84639041890188,124.81469273243103,84.98410429383826,99.38241650258587,99.21629048549589,128.38742652669708,114.08124663859253,60.476517973807894,179.78488759871195,79.08898489420119,60.3881366465083,91.77721213838537,119.42892529126176,79.21571596818966,86.24436769533904,86.15598636803946,117.54506185991653
88.3589021563301,72.18059015268103,178.30363127613427,86.92485655796952,71.47404881161822,100.63934266842182,127.01133934753562,87.91468394077243,102.34074129317771,101.6341999521149,130.79949380891847,110.20372754816378,63.892197411674175,179.82886638175643,82.17734852212247,63.963462280389685,95.1361412792728,121.15906314605853,82.07747977259443,90.49554797839306,90.5668128471086,121.73949184599167
88.71102016425999,71.84988550937268,178.33746212508473,86.5585522369976,71.14458599330652,100.27012868469029,127.43248680764822,87.51579059584674,101.54163823049691,100.83633871443077,129.96188140581455,108.01048035505244,67.07686699050134,176.5193357423075,80.42666785734933,65.59786798198007,96.93337637853637,124.02481831807495,82.42833310652057,93.07618304303413,91.59718403451288,122.9326924310692
86.88850888512671,70.48138379447514,178.6321184658435,87.14129168628806,69.91054521603793,98.85519632688278,127.12870082495319,87.93833464200739,99.49456748761362,98.92372890917643,127.86838002002125,111.72629027534536,63.786928900400916,179.22244335019244,80.94772583726937,63.45852347710913,94.3408234026034,122.23320020951603,81.39687706378517,89.1376086707808,88.80920324748902,119.69150317298329
90.97876599055616,67.70562954060782,177.71339625167658,87.91576540606691,68.66337310259206,97.68228241027401,124.32306078867249,86.58690521972773,96.68090425475123,97.63864781673546,126.65755712441745,114.83767248870056,60.420355918469255,178.2107587979027,81.08547236325973,61.16050495033608,92.55242992935699,118.81689097041138,80.03638019302932,84.43305878774221,85.17320781960905,116.56513279862996
90.94597146454358,68.1517666351944,176.1270593093195,88.42217636931171,69.73289319682124,98.57851760048419,122.63957390809514,86.13036224025805,97.52887720747815,99.11000376910498,127.95562817276792,115.00452712230269,58.548562350542646,175.67777741824048,81.49337179919885,60.28467370714807,91.48160564922819,116.10445754953908,78.90726057404477,84.1013839081673,85.83749526477274,117.03442720685287
87.11362405283167,72.07450899013939,178.61159814114683,87.19439323139152,71.49106616251463,100.32324302375179,127.5016789943232,87.99935226261992,102.4853149712009,101.90187214357614,130.73404900481324,109.45502776663983,64.98666850908351,178.41298050980103,81.29720189759378,64.32629819823075,95.00740338034979,122.84229653261046,82.22385107693995,90.1287753958851,89.4684050850323,120.14951026715133
90.70156246521378,69.8837015698691,179.69991390760566,87.38011198119212,70.00822211164505,98.40831645201638,126.26876972643646,87.20454643057374,99.57112704169218,99.69564758346813,128.09574192383943,108.79457800194653,64.28471252553399,179.8811950867954,80.88531229875893,64.33381546065928,94.69774509699329,121.3361622292737,80.81561032067962,88.98013263116579,89.02923556629108,119.39316520262511
90.40910703171072,71.06469762656347,178.55600829513085,87.0037133561301,70.47260260779053,99.2978477265276,126.76799350419014,87.85561004222632,100.94293628037585,100.35084126160291,129.17608638033994,109.31121219136499,65.35926808647737,178.61842707990942,80.48828560799222,64.78768054599142,95.43092386429163,122.17315166375451,81.29827098759685,90.16619487261866,89.59460733213271,120.2378506504329
87.97472038677101,70.81210776544609,179.2305698152792,87.43992150308429,70.49343949190892,99.2789937852587,126.6970902626328,87.8906834142679,101.17212585662327,100.85345758308608,129.63901187643592,107.58210369097253,64.45361476117328,179.8149035946182,81.72179980680909,64.52992530131644,94.81849945984396,121.65197838088791,81.61301394157041,89.95770951988159,90.03402006002474,120.3225942185523
86.93595184662244,71.39830103883952,178.30609065012916,87.16836238650356,70.67430533908698,99.60615674512024,128.1326896817415,88.1382760366219,101.19151166205499,100.46751596230244,129.39936736833567,107.80593475746532,66.2405743598028,177.078448775809,81.60284657717925,64.99573705372109,95.73759392147139,124.81425336052777,83.27956049528851,90.9068352099943,89.66199790391259,120.40385477166288
85.58917362601613,72.75225412513001,177.13430446487445,87.51233970584013,71.53648379401368,100.4652236416149,129.04321287451035,89.1622649098494,103.19114940031625,101.97537906919993,130.90411891680114,108.0335575055922,66.37595201273534,176.9911730049115,81.09327110864326,65.09053354400466,95.87684717627167,124.7146755652231,82.8166796350011,90.9066740165223,89.62125554779163,120.40756918005866
87.96137425793219,70.17153444568784,179.33345171089337,88.62962996101648,70.43845811461327,98.94371625700825,125.30228323976074,88.23000534083529,100.32816917029697,100.59509283922242,129.10035098161742,107.4795802890467,64.59999370902268,179.15290463576846,81.05971973002244,64.25674247764272,94.75014200595007,121.46851244427488,81.563563862874,89.74278957790554,89.39953834652556,119.892937874833
89.2983146032585,70.2664475286177,179.56027992653657,88.4235300316223,70.44711773083951,99.08317828261539,125.98837035013976,88.16448016038069,100.0367437725115,100.2174139747333,128.85347452650916,107.672073952487,64.47188726461745,179.04238662459505,82.15792532162381,64.86402654490075,95.47765203212197,120.58430837798741,81.59245122650219,89.4446448125515,89.83678409283483,120.45040958005603
89.26179099046894,69.57417901974918,177.9151040792728,89.31506314705614,70.41499554942418,98.50742678984568,125.03803336418157,88.07098375600387,99.52650084277931,100.3673173724543,128.45974861287584,106.68488162189749,64.34416087005,178.27349131771913,82.61282739976082,65.04109505663787,95.12221341106647,120.28633060833269,81.5832529040678,88.77924699148858,89.47618117807643,119.55729953250497
89.65446383480905,70.18916147924666,179.56965693388588,88.47539264570375,70.36170827056756,99.12809363465811,125.17663627919451,88.21759637091053,99.87381858897794,100.04636538029884,128.81275074438946,108.47678408294993,65.08143782708959,179.5161649027543,81.50574521984801,64.88580007590444,95.5410161787425,121.09793825931573,81.79394256590858,89.72195281736423,89.52631506617907,120.18153116901709
86.29808908062931,71.04055561107704,179.9577014032058,88.47868360889608,71.0232713171729,99.56750278941587,126.37067586140428,88.50369791178618,100.96622005668613,100.94893576278199,129.49316723502497,105.7761822327171,65.90577461616897,178.59456283455097,81.76385829093492,65.33391084152049,96.36366102157615,121.77691918118677,82.59743168173546,91.32215893406348,90.75029515941502,121.78004533947075
86.5201189990161,70.40454138129277,179.29118330622165,89.54409266421926,70.68654108943653,99.31575285109864,125.30611588663334,89.11727567858473,100.82437466896627,101.10637437711003,129.73558613877213,107.18094674843063,64.48162312311979,179.8926525023973,82.3156820845879,64.52484301748943,95.24216488309776,120.7451569975791,82.25155448135487,89.56905971431603,89.61227960868567,120.32960147429401
86.90295538939839,69.1674629613008,179.88832929324872,88.41892034810475,69.21352322897695,98.26366912503056,125.89816475430898,88.35330990902962,99.98430580506736,100.03036607274352,129.08051196879708,107.25851764184263,63.783360920309484,179.97906444172767,81.9354503752604,63.792011990932686,94.49072974559965,121.48364888054108,81.92316588761129,90.5293952677656,90.5380463383888,121.23676409305574
84.83153665171176,70.80517545025272,178.28690975209736,87.41403870879739,70.10299622586963,99.09913901500289,126.94513228997802,88.4249497323169,102.16031591187928,101.45813668749621,130.45427947662944,107.03821134511229,64.5501013149728,178.58962056684518,80.95242174469013,63.96836406813857,95.04002414811504,121.80462774644096,81.78106393101069,90.14878540002118,89.56704815318695,120.63870823316336
86.51826481106353,70.6941948093846,179.76890466979728,89.11964576052014,70.60213934289222,99.32261756269389,125.86360298940636,89.25868562423054,100.93823930497689,100.84618383848454,129.56666205828625,106.8832308684959,64.5186197673814,178.7631972644078,81.26543268653542,64.02159222269538,95.35728641802729,120.67003048686128,82.00520787744156,90.0928669951621,89.59583945047608,120.931533645808
87.17702431881042,71.18879000553493,179.72988662206396,90.85278378334691,71.29616630184962,99.56070700898971,126.58158545027514,90.69004670172555,100.77827409317474,100.88565038948944,129.15019109662953,108.25237400206062,65.17706665876622,179.76675445460788,82.99625169735897,65.08325703717425,95.88422282431276,121.21552099743292,83.13568762115915,89.31318375489795,89.21937413330599,120.02033992044448
87.56011283447295,69.38217293479968,179.45992079032948,89.12411818309832,69.59887550582697,98.19484746530958,125.5556341319059,88.80074154445506,99.82510536145134,100.04180793247862,128.6377798919612,107.03202581977366,62.962900394938984,179.85905146768476,81.75616659289048,62.90596874185692,93.72734174521315,120.68977978928082,81.84018347212364,88.75416624736108,88.69723459427901,119.51860759763525
85.65801985113241,70.73448942301252,179.64462687617947,88.36649420974759,70.58943334901042,99.07217836714176,126.63462111040079,88.57681125956606,101.82622970002677,101.68117362602467,130.16391864415607,108.69897036940716,63.97463055682741,179.57358942482082,81.47834949974451,63.79935792435544,94.37188039241113,121.65070661825601,81.72948744245167,90.274476856227,90.09920422375504,120.67172669181073
88.23804442559046,70.54317841727514,179.65743480262557,89.79471810705151,70.68033824640597,99.23908075176303,125.96976736463924,89.58931273880792,100.79856173912201,100.93572156825282,129.49446407360983,106.34022450172831,65.4258331518392,179.26464612639987,82.07862833774162,65.13027372702653,96.1948416549497,120.91860067751814,82.51842278652909,91.08657335176622,90.79101392695354,121.85558185487668
85.97873419569463,70.61599584763098,178.62881700584185,90.52272071500411,71.16101434746155,99.43785500403277,125.50697659733821,89.69655622067656,101.76609201332234,102.3111105131529,130.58795116972414,106.25488285054803,63.45186354904675,177.92788851612772,83.32516180922241,64.27983980901934,95.15435866937014,119.10187337999928,82.08102658532269,90.23997098857586,91.06794724854846,121.94246610889928
88.68716266833164,70.22870374326743,179.60730743449315,89.19167935747252,70.38715208640069,98.61478293351331,126.2870746799838,88.95743513509892,101.22220539612076,101.38065373925403,129.60828458636666,109.42745858904524,61.366648924763474,176.42050166566636,83.34601415076973,62.800164367303964,93.12732946360944,118.48979804595396,81.2000312589766,87.47828442670395,88.91179986924445,119.23896496554993
90.88862173191698,68.31145871381487,177.17401564186036,90.55074701181583,69.42237503494778,97.7798621094197,123.8993581918968,88.8356789748091,98.91254065105869,100.0234569721916,128.38094404666353,107.11775679423877,61.13033309656423,176.23157639339775,84.36106688022781,62.61466326665506,93.02556945162257,118.20224976823854,82.0769734437164,87.66806036381038,89.15239053390121,119.56329671886871
90.51333026327517,69.45157567186827,177.0822386185894,91.59039371862814,70.61353551056368,98.68612631744958,124.89950519038373,89.83459217591297,100.3756370897441,101.53759692843951,129.61018773532538,108.11141862455852,63.47178397986593,175.8354162153247,84.51071905417339,65.12916824506614,95.60383616382677,118.16397645714274,82.00351953469833,88.70314786561465,90.36053213081486,120.83520004957552
91.03478803438767,69.67981643168733,178.84747650076804,88.67340909366231,70.15319344309795,98.65558606638695,125.62195403908797,87.99426260584103,99.61214964945866,100.08552666086929,128.58791928415826,112.32561776253881,61.90580882840396,177.92980560242498,82.26640918006841,62.74452264626833,93.3914127484694,119.29902058023045,81.0349286003577,87.53949976669855,88.37821358456291,119.02510368676403
90.60449836017969,69.54197184701893,178.41868933904212,89.03137144217521,70.18898727029428,98.60303325316573,125.38905555815721,88.09707620449267,99.25856597972309,99.90558140299845,128.31962738586992,113.10054442775218,59.53295533844546,174.03405303761346,84.28659353525963,61.9369954292204,92.83601440897766,116.41578414041665,80.72468666364801,84.4736188752713,86.87765896604624,117.7766779458035
